ID,id_ej,finess,rs,adresse,cpl_loc,longitude,latitude,mod_prel,public,horaire,horaire_prio,check_rdv,tel_rdv,web_rdv,date_modif
4trrrp6zxtoBlnwm,540022670,540022688,"LBM""LABORATOIRE DE BIOL MEDIC AUBERT""  SITE ST MAX",AV CARNOT 54130 ST MAX,Drive voiture,6.20899097183902,48.7009049844631,Sur place,Tout public,Uniquement sur RDV | Résultats en 24h | lundi : 10h45 - 12h30 et 13h - 17h | mardi : 10h45 - 12h30 et 13h - 17h | mercredi : 10h45 - 12h30 et 13h - 17h | jeudi : 10h45 - 12h30 et 13h - 17h | vendredi : 10h45 - 12h30 et 13h - 17h | samedi : Fermé | dimanche : Fermé,,Sur rendez-vous uniquement,0383200079,www.lorraine.synlab.fr,2020-09-24
e4314sXN7x2MnzLS,540022670,540022704,"LBM""LABORATOIRE DE BIOL MEDIC AUBERT""  SITE VANDOEUVRE LES NANCY",PL GERARD D'ALSACE 54500 VANDOEUVRE LES NANCY,Drive Piéton SANS RDV du lundi au vendredi 13h - 19h,6.18354244498267,48.6726984572768,Sur place,Tout public,Résultats en 24h | lundi : 13h00-19h00 | mardi : 13h00-19h00 | mercredi : 13h00-19h00 | jeudi : 13h00-19h00 | vendredi : 13h00-19h00 | samedi : fermé | dimanche : fermé,,Avec ou sans rendez-vous,0383200079,,2020-09-24
rmZpFsYKpdcsrK0i,540022670,540022720,"LBM""LABORATOIRE DE BIOL MEDIC AUBERT""  SITE MAXEVILLE",13 R BLAISE PASCAL 54320 MAXEVILLE,Drive voiture,6.13872527547121,48.7034433488599,Sur place,Tout public,Uniquement sur RDV | Résultat sur 24h | lundi : 11h00 - 12h00 | mardi : 11h00 - 12h00 | mercredi : 11h00 - 12h00  | jeudi : 11h00 - 12h00  | vendredi : 11h00 - 12h00  | samedi : 9h00 - 12h00 | dimanche : 9h00 - 12h00,,Sur rendez-vous uniquement,0383978484,www.lorraine.synlab.fr,2020-09-24
ddkdAcCCV03Gwzvn,540022860,540022894,LBM ALLIANCE-BIO DU CHAMP LE BOEUF,2 Rue de la Mortagne 54520 Laxou,,6.134078,48.69911,Sur place/En EHPAD/En étab. santé/A domicile,Tout public,,,Sur rendez-vous uniquement,03.83.96.21.25,,2020-09-24
fWVDG6nSoUGfgf9S,540022969,540021292,LBM LABORATOIRE ATOUTBIO JARDIN DES C,1170 AV RAYMOND PINCHARD 54000 NANCY,Drive et Algeco,6.14537988468784,48.7009410825598,Drive/Sur place,Tout public,lundi : 8h00-12h30 et 13h00-19h00 | mardi : 8h00-12h30 et 13h00-19h00 | mercredi : 8h00-12h30 et 13h00-19h00 | jeudi : 8h00-12h30 et 13h00-19h00 | vendredi : 8h00-12h30 et 13h00-19h00 | samedi : 8h00-12h00 | dimanche : Sur appel,,Avec ou sans rendez-vous,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
zSdUFQJDwbUtbiwN,540022969,540021300,LBM LABORATOIRE ATOUTBIO QUATRE EGLIS,2 R DES 4  EGLISES 54000 NANCY,Local dédié,6.18242140647252,48.6887985926479,Sur place,Tout public,lundi : 9h00-12h00 | mardi :9h00-12h00 | mercredi : 9h00-12h00 | jeudi : 9h00-12h00 | vendredi : 9h00-12h00 | samedi : 9h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
b9OZoPzj0fsCLrtf,540022969,540021318,LBM LABORATOIRE ATOUTBIO MONTET VANDO,9 SQ DE LIEGE 54500 VANDOEUVRE LES NANCY,,6.16940300740794,48.6676589187015,Sur place,Tout public,Sur appel | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
eIlSQgnrxfrDIgKw,540022969,540021326,LBM LABORATOIRE ATOUTBIO DES NATIONS,23 BD DE L'EUROPE 54500 VANDOEUVRE LES NANCY,,6.1726240802113,48.6628462575232,Sur place,Tout public,Sur appel | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
UaFrwC8nffL8QBuz,540022969,540022845,LBM LABORATOIRE ATOUTBIO VILLERS LES,1 BD DU DOCTEUR CATTENOZ 54600 VILLERS LES NANCY,,6.15656425075838,48.6771375124412,Sur place,Tout public,Sur appel | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
4ta2A7zfN4T1ZPx4,540022969,540022852,LBM LABORATOIRE ATOUTBIO JARVILLE LA,AV DE LA MALGRANGE 54140 JARVILLE LA MALGRANGE,Drive,6.19972887918468,48.6695183825862,Drive/Sur place,Tout public,lundi : 9h00-12H00 - 14h00-17h00 | mardi : 9h00-12H00 - 14h00-17h00 | mercredi : 9h00-12H00 - 14h00-17h00 | jeudi : 9h00-12H00 - 14h00-17h00 | vendredi : 9h00-12H00 - 14h00-17h00 | samedi : 9h00-11H00 | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
JRcovM4ffAyMjv6i,540022969,540022977,LBM LABORATOIRE ATOUTBIO DU VIEUX MO,89 R DE L'HOTEL DE VILLE 54390 FROUARD,Drive et local dédié,6.12960220905594,48.7610688970092,Drive/Sur place,Tout public,lundi : 10h00-12h00 - 14h00-17h00 | mardi :10h00-12h00 - 14h00-17h00 | mercredi : 10h00-12h00 - 14h00-17h00 | jeudi : 10h00-12h00 - 14h00-17h00 | vendredi :10h00-12h00 - 14h00-17h00 | samedi : 10h00-12h30 | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
3Ucam8tgny5zNzTr,540022969,540022985,LBM LABORATOIRE ATOUTBIO GREMILLON E,Rue Mere Teresa 54270 Essey-lès-Nancy,Drive et local dédié,6.223918,48.701822,Drive/Sur place,Tout public,lundi : 9h00-12h00 et 14h00-16h00 | mardi : 9h00-12h00 et 14h00-16h00 | mercredi : 9h00-12h00 et 14h00-16h00 | jeudi : 9h00-12h00 et 14h00-16h00 | vendredi :9h00-12h00 et 14h00-16h00 | samedi : 9h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
MDUjX4kM7ppBrTAo,540022969,540022993,LBM LABORATOIRE ATOUTBIO STANISLAS NA,70 R STANISLAS 54000 NANCY,Drive et local dédié,6.17788067097639,48.6919344413332,Drive/Sur place,Tout public,Tout public,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
O4XXcqcaABF4Wh57,540022969,540023074,LBM LABORATOIRE ATOUTBIO VANDOEUVRE,8 AV JEANNE D'ARC 54500 VANDOEUVRE LES NANCY,Drive,6.18207104228573,48.6593796776799,Drive/Sur place,Tout public,lundi : 9h00-12h00 | mardi : 9h00-12h00 | mercredi : 9h00-12h00 | jeudi : 9h00-12h00 | vendredi : 9h00-12h00 | samedi : 9h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
dRZytrNs1c0ASgGO,540022969,540023082,LBM LABORATOIRE ATOUTBIO MEDREVILLE N,88 R DE LAXOU 54000 NANCY,,6.16004647800841,48.6852710648198,Sur place,Tout public,Sur appel,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
twXFezJ6fgmroFqf,540022969,540023090,LBM LABORATOIRE ATOUTBIO SAINTOIS VE,5 R DE LA CARRIERE 54330 VEZELISE,,6.08616758042038,48.4873949433518,Sur place,Tout public,Sur appel,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
LaPbXeyf17nIfnCa,540022969,540023108,LBM LABORATOIRE ATOUTBIO LUDRES,75 BD DES TECHNOLOGIES 54710 LUDRES,Drive,6.17216379944354,48.6196950051988,Drive/Sur place,Tout public,lundi : 9h00-12h00 et 14h00-17h00 | mardi : 9h00-12h00 et 14h00-17h00 | mercredi : 9h00-12h00 et 14h00-17h00 | jeudi : 9h00-12h00 et 14h00-17h00 | vendredi : 9h00-12h00 et 14h00-17h00 | samedi : 9h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
Atf8L0nTi0JoobjQ,540022969,540023116,LBM LABORATOIRE ATOUTBIO BELLE FONTA,AV DU GENERAL LECLERC 54700 MAIDIERES,Drive,6.04429424425258,48.8987209804628,Drive/Sur place,Tout public,lundi : 9h00-12h00 et 14h00-18h00 | mardi : 9h00-12h00 et 14h00-18h00 | mercredi : 9h00-12h00 et 14h00-18h00 | jeudi : 9h00-12h00 et 14h00-18h00 | vendredi :9h00-12h00 et 14h00-18h00 | samedi : 9h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
DOxYbJEw5jGh2BbI,540022969,540023363,LBM LABORATOIRE ATOUTBIO DU VAL DE FE,137 R JEAN JAURES 54230 NEUVES MAISONS,Drive,6.11005040828604,48.622735635475,Drive/Sur place,Tout public,lundi : 9h00-12h00 et 14h00-17h00 | mardi :  9h00-12h00 et 14h00-17h00 | mercredi :  9h00-12h00 et 14h00-17h00 | jeudi :  9h00-12h00 et 14h00-17h00 | vendredi :  9h00-12h00 et 14h00-17h00 | samedi : 9h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
AroAFnwG1qpMYGj0,540022969,540023454,LBM LABORATOIRE ATOUTBIO TOUL ARSENAL,160 AV DU COLONEL PECHOT 54200 TOUL,Drive,5.89054186307072,48.6804515009739,Drive/Sur place,Tout public,lundi : 9h00-12h00 et 14h00-18h00 | mardi : 9h00-12h00 et 14h00-18h00 | mercredi : 9h00-12h00 et 14h00-18h00 | jeudi : 9h00-12h00 et 14h00-18h00 | vendredi : 9h00-12h00 et 14h00-18h00 | samedi : 9h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
Emm39KQEA5TMpIJ2,540022969,540023736,LBM LABORATOIRE ATOUTBIO TOUL RÉPUBLI,11 R DE LA REPUBLIQUE 54200 TOUL,,5.89063099196004,48.6734369342012,Sur place,Tout public,Sur appel,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
ZisyBEv7ikjCyEew,540022969,540024411,LBM LABORATOIRE ATOUTBIO TOMBLAINE,1 AV D'HASBERGEN 54510 TOMBLAINE,,6.21225564768799,48.6882233673352,Sur place,Tout public,Sur appel,,Sur rendez-vous uniquement,0383957279,https://formulaire.atoutbio.eu/f/covid-19-patient,2020-09-24
s19d6YVeOp7OdAuv,540023264,540002698,Site Mobile - NomadLab,,,6.15869250326353,48.6502761041552,Equipe mobile,Tout public,,,,,,2020-09-29
6400sx6GePmj4h6M,540023264,540002698,CHRU NANCY - HOPITAUX DE BRABOIS,R DU MORVAN 54511 VANDOEUVRE LES NANCY CEDEX,,6.15869250326353,48.6502761041552,Sur place,Tout public,Lundi au samedi : 7h00-18h45,Lundi au samedi : 7h00-18h45 | Dimanche : 7h00-18h45,Sans rendez-vous,,,2020-09-29
6YoMco36uU6kL2Nd,550006423,A PRECISER,MS TRIAUCOURT,4 Rue Jeanne George 55250 Seuil-d'Argonne,MERCI DE PRECISER,5.061577,48.978453,Sur place,Tout public,,,Sur rendez-vous uniquement,0329791417,,2020-09-24
cV4cO0U2qcKwhnOq,550006423,A PRECISER,MS FRESNES EN WOEVRE,16 bis Rue des Eparges 55160 Fresnes-en-Woëvre,MERCI DE PRECISER,5.625116,49.094476,Sur place,Tout public,,,Sur rendez-vous uniquement,0329873109,,2020-09-24
xYqre6ums2Bcf404,550006423,A PRECISER,MS CLERMONT,Rue Thiers 55120 Clermont-en-Argonne,MERCI DE PRECISER,5.070599,49.105692,Sur place,Tout public,,,Sans rendez-vous,0329884110,,2020-09-24
OT5mmNvWVS9gvVaX,550006423,A PRECISER,MS VAL DE MEUSE,6 Rue du Rattentout 55320 Dieue-sur-Meuse,,5.429792,49.072351,Sur place,Tout public,,,Sur rendez-vous uniquement,0329858533,,2020-09-24
LNyCXNcgZ3BJBVpW,550006423,510022189,LBM LABORATOIRES DU VAL DE MEUSE STE-M,21 PL D'AUSTERLITZ 51800 STE MENEHOULD,,4.89266655295858,49.0914831045144,Sur place,Tout public,,,Sur rendez-vous uniquement,0326608800,https://covid19.biogroup.fr/,2020-09-24
DoLwkjElYXVyQDoI,550006423,540021037,LBM LABORATOIRES DU VAL DE MEUSE MATHI,22 AV PATTON 54800 JARNY,,5.87322688428142,49.1611880785895,Sur place,Tout public,,,Sur rendez-vous uniquement,0382330841,https://covid19.biogroup.fr/,2020-09-24
FymqXa9MVwSMchM9,550006423,550007595,LBM LABORATOIRES DU VAL DE MEUSE ZONE,Rue Paul Eugène Martin 55100 Verdun,,5.403084,49.147925,Sur place,Tout public,,,Sur rendez-vous uniquement,0329834100,https://covid19.biogroup.fr/,2020-09-24
3aTAOAXmEE8Vvj0n,550006795,550000012,CH VERDUN/ST MIHIEL-HOP ST NICOLAS,2 R D'ANTHOUARD 55107 VERDUN CEDEX,,5.38193140667992,49.1565577328798,Sur place,Tout public,,,,,,2020-09-24
7sk1HyoVfb4ta4PE,560005746,560000135,GHBS- HOPITAL DU SCORFF,5 AV DE CHOISEUL 56322 LORIENT CEDEX,Centre ambulatoire COVID-19 'Consultations coronavirus',-3.3544210311026,47.7540744057255,Sur place,Tout public,Du lundi au dimanche  : 9h00-12h30 et 13h30-16h30,,Sur rendez-vous uniquement,RDV à prendre (du lundi au vendredi) : 02.97.06.76.10,,2020-09-29
eJJ3qgTKC66Azc4k,560014748,560000143,CHCB- SITE KERIO,Kerio 56920 Noyal-Pontivy,Salle dédiée,-2.91105508804321,48.0879699991355,Sur place,Tout public,"de 08h30 à 16h30 , tous les jours y compris week-end | ",,Sans rendez-vous,0297790000,,2020-09-24
hnSMfHl21oTE794x,560023210,560000127,CHBA SITE DE VANNES,20 BD GENERAL MAURICE GUILLAUDOT 56017 VANNES CEDEX,,-2.74861372080975,47.6656783065815,Sur place,Tout public/Enfants 0-3 ans,SANS RDV | Du lundi au vendredi : 14h-16h | We et fériés : 14h-15h |  | ,"Tous les jours : 9h-13h SUR RDV (symptomatiques avec ordonnance, contact-tracing avec justificatif, pré-opératoire CHBA  |  avec justificatif) | Enfants < 3 ans de 14h à 15h sur RDV | https://telesuivi.ghba.fr | ",Avec ou sans rendez-vous,0297014141,https://telesuivi.ghba.fr,2020-10-06
qFzHQ7iTmu9ancL8,560025033,290033398,LBM BIOLOR SITE QUIMPERLE,49 R ERIC TABARLY 29300 QUIMPERLE,,-3.57672525724516,47.8669076144146,Sur place,Tout public,,,,02 98 96 08 85,,2020-09-24
6c3YEU6j1rsSqLOs,560025033,560025041,LBM BIOLOR SITE ESPEREY LORIENT,29 BD FRANCHET D'ESPEREY 56100 LORIENT,,-3.36551855668727,47.752263044838,Sur place,Tout public,,,,0297841940,,2020-09-24
niU2xCFtXxOitTsB,560025033,560027344,LBM BIOLOR SITE BAUD,4 IMP DU FOUR 56150 BAUD,,-3.01992787214122,47.8750186794205,Sur place,Tout public,,,,0297390796,,2020-09-24
oPuSmuJzpchYwFsG,560025033,560029837,LBM BIOLOR SITE RIANTEC,71 Rue de Kerdurand 56670 Riantec,,-3.321001,47.712659,Sur place,Tout public,,,,0297334221,,2020-09-24
fC6J5Ud32MESPPFZ,560025306,560025363,LBM OCEALAB MUZILLAC,1 R DU STADE 56190 MUZILLAC,,-2.47971296310425,47.5553997208366,Sur place,Tout public,lundi : 9h-12h00 | mardi : 9h-12h00 | mercredi : 9h-12h00 | jeudi : 9h-12h00 | vendredi : 9h-12h00 | samedi : 9h-12h00 | dimanche : fermé,,Sans rendez-vous,0297416390,,2020-09-24
ZnHOqGWDitAhUPiY,560025306,560025371,LBM OCEALAB SITE KERIOLET AURAY,6 PL DE KERIOLET 56400 AURAY,Drive sans RDV,-2.98327807719939,47.6672460675094,Sur place,Tout public,lundi : 9h00-12h00 | mardi : 9h00-12h00 | mercredi : 9h00-12h00 | jeudi : 9h00-12h00 | vendredi : 9h00-12h00 | samedi : 9h00-12h00 | dimanche : fermé,,Sans rendez-vous,0297242345,,2020-09-24
PPvy4hnLQoMZ8OrJ,560025306,560026346,LBM OCEALAB  SITE TENENIO VANNES,R DU DR ROUX 56000 VANNES,Drive sans RDV à l'arrière du laboratoire. Parking le long de la rue du Dr Roux.,-2.7771270275116,47.6797836120968,Drive,Tout public,lundi : 9h00-12h00 | mardi : 9h00-12h00 | mercredi : 9h00-12h00 | jeudi : 9h00-12h00 | vendredi : 9h00-12h00 | samedi : 9h00-12h00 | dimanche : fermé,,Sans rendez-vous,0297625757,,2020-09-24
oRFajqLOQoIBE86L,560025611,560025629,LBM BLANC-GALIBY BACHY,6 PL FOCH 56700 HENNEBONT,,-3.27688757858061,47.8054667513134,Sur place,Tout public,,,,0297361318,,2020-09-24
N42XqmXgCp0842tS,560025702,220021661,LBM BIOPOLE SITE LOUDEAC,R DE LA CHESNAIE 22600 LOUDEAC,,-2.75230516738453,48.1804071532933,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00  mardi : 8h00-12h00 et 14h00-19h00  mercredi : 8h00-12h00 et 14h00-19h00 jeudi : 8h00-12h00 et 14h00-19h00  vendredi : 8h00-12h00 et 14h00-19h00  samedi : 8h00-12h00,,Avec ou sans rendez-vous,0296661866,,2020-09-24
Xt98CCDdHtOZoLXf,560025702,560007445,LBM BIOPOLE SITE PONTIVY,29 R D'IENA 56300 PONTIVY,,-2.96616266065503,48.0619817104247,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00  mardi : 8h00-12h00 et 14h00-19h00  mercredi : 8h00-12h00 et 14h00-19h00  jeudi : 8h00-12h00 et 14h00-19h00  vendredi : 8h00-12h00 et 14h00-19h00  samedi : 8h00-16h00,,Avec ou sans rendez-vous,0297252491,,2020-09-24
JWBmypYuaELf5B1r,560025702,560027054,LBM BIOPOLE SITE MOREAC,ZA DU BRONUT 56500 MOREAC,,-2.83602363890585,47.8937246637419,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-18H30  mardi : 8h00-12h00 et 14h00-18h30  mercredi : 8h00-12h00 et 14h00-18h30  jeudi : 8h00-12h00 et 14h00-18h30  vendredi : 8h00-12h00 et 14h00-18h30  samedi : 8h00-12h00,,Avec ou sans rendez-vous,0297602430,,2020-09-24
YhLoNNMnSmovA3fu,570000158,570000661,HOPITAL SAINT JOSEPH DE BITCHE,1 R DE LEBACH 57233 BITCHE CEDEX,,7.42231289922251,49.0468789513884,Sur place,Tout public,,,,,,2020-09-24
o4mrG4aoDhvvKSAM,570000158,570000901,HOPITAL ROBERT PAX DE SARREGUEMINES,2 R RENE FRANCOIS-JOLLY 57211 SARREGUEMINES CEDEX,,7.09584692290891,49.0998032058869,Sur place,Tout public,,,,,,2020-09-24
ecb5m2AQRg27p1QY,570000158,570015784,USLD HOPITAL SAINT-JOSEPH DE BITCHE,1 R DE LEBACH 57233 BITCHE CEDEX,,7.42231289922251,49.0468789513884,Sur place,Tout public,,,,,,2020-09-24
slNPG4EcMz2DT7b2,570023630,570026252,HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM,R DU CHAMP MONTOY 57070 VANTOUX,Relais Ville Hopital,6.24036552902591,49.1231765028972,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi et dimanche : fermé,,Avec ou sans rendez-vous,0357842800,,2020-09-24
iSqvxuk5kbpCkBDf,570025197,DRIVE,MSP du Bout de la Marne - EspaceBio,51250 Sermaize les Bains,DRIVE,4.920026,48.787292,Sur place,Tout public,,,Sur rendez-vous uniquement,07 55 64 60 55 prise de rendez-vous de 14h à 17h du lundi au vendredi,,2020-10-07
2LmutBCM1iCuRVjp,570025197,IDE,Cabinet infirmier de CHAVANGES - EspaceBio,8 Rue du Gilliard 10330 Chavanges,DRIVE,4.572877,48.508826,Sur place,Tout public,,,Sur rendez-vous uniquement,03 25 92 14 00 prise de rendez-vous de 14h à 17h du lundi au vendredi,,2020-10-07
G0dg2sblJTBO4EHZ,570025197,IDE,MSP - EspaceBio,Place des Moines 55300 Saint-Mihiel,Drive place du sahara derrière l'ancien tribunal,5.542704,48.888541,Sur place,Tout public,,,Sur rendez-vous uniquement,03 29 76 91 40,,2020-10-07
Sn4ENNQIs3taLreU,570025197,IDE,MSP - EspaceBio,8 Rue du Docteur Meunier 55400 Étain,En cabinet,5.636335,49.211748,Sur place,Tout public,,,Sur rendez-vous uniquement,03 29 87 00 94 ou 06 52 89 36 38,,2020-10-07
JgUhOnR5fULT1aXH,570025197,AUTRE,DRIVE COVID ESPACEBIO-CH Lunéville,35 Avenue de Gerbéviller 54300 Lunéville,Drive - Parking Colryut,6.481626,48.583443,Sur place,Tout public,lundi : 9h00-13h00 et 14h00-16h00 | mardi : 9h00-13h00 et 14h00-16h00 | mercredi : 9h00-13h00 et 14h00-16h00 | jeudi : 9h00-13h00 et 14h00-16h00 | vendredi : 9h00-13h00 et 14h00-16h00 | samedi : 11h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0 800 725 045,,2020-10-07
jkfJODVkLvGcSQEX,570025197,AUTRE,Centre Covid ESPACEBIO - Maison Hospitalière de Baccarat,24 Rue de l'Abbé Munier 54120 Baccarat,local dédié,6.737871,48.446955,Sur place,Tout public,,,Sur rendez-vous uniquement,03 83 76 10 10,,2020-10-07
MxYLmvFq2JBX26OB,570025197,AUTRE,Cabinet des Dr Emeraux et Scheiber - ESPACEBIO - Covid,5 Rue de l'Hopital 54590 Hussigny-Godbrange,local dédié - centre Louis ARAGON,5.870032,49.493229,Sur place,Tout public,lundi : 13h00 à 14h20 | mardi : 13h00 à 14h20 | mercredi : 13h00 à 14h20 | jeudi : 13h00 à 14h20 | vendredi : 13h00 à 14h20 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,03 82 44 32 88,,2020-10-07
x8bThEv0HKreh3tZ,570025197,570029017,LBM ESPACEBIO Laboratoire LANG Pierre,38 Rue du Maréchal Foch 57800 Freyming-Merlebach,,6.811871,49.148226,Sur place/En EHPAD/A domicile/En étab. santé,Tout public,,,Sur rendez-vous uniquement,03 87 04 44 34,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-07
UTAuhQWneZFFUPe4,570025197,570028852,LBM ESPACEBIO Laboratoire de Woippy,7 Rue de Briey 57140 Woippy,,6.146992,49.151929,Sur place,Tout public,,,Sur rendez-vous uniquement,03 57 84 06 50,,2020-10-07
5h2hBmepCnyB5vhu,570025197,520004326,LBM ESPACEBIO Laboratoire de WASSY,16 Rue du Champ d'Heu 52130 Wassy,,4.945749,48.494146,Sur place,Tout public,,,Sur rendez-vous uniquement,03 25 55 38 09,,2020-10-07
mIchUA1nmTqbliIX,570025197,510022569,LBM ESPACEBIO Laboratoire TANG,25 Rue Aristide Briand 51300 Vitry-le-François,,4.584076,48.724347,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,03 26 74 65 80,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-07
s0zArq5gmNFIbKxX,570025197,550007256,LBM ESPACEBIO Laboratoire de la Gare,2 Avenue du Général de Gaulle 55100 Verdun,,5.380344,49.164836,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,Merci de prendre rendez-vous par téléphone,,Sur rendez-vous uniquement,03 29 88 17 30,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-07
JU849FFZ6ehjChXW,570025197,540022878,LBM ESPACEBIO Laboratoire de Saint-Nicolas-de-Port,5 Avenue Jolain 54210 Saint-Nicolas-de-Port,,6.301574,48.63101,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,Merci de prendre rendez-vous par téléphone,,Sur rendez-vous uniquement,03 83 46 92 23,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-07
yjX1gAlvrXX3K9oK,570025197,520004045,LBM ESPACEBIO LAHITETE,9 bis Rue François 1er 52100 Saint-Dizier,,4.94566,48.638781,Sur place,Tout public,,,Sur rendez-vous uniquement,03 25 05 05 39,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-07
vrhPItDl1TfNmZHd,570025197,520004037,LBM ESPACEBIO VERT BOIS,5 bis Rue Paul Cezanne 52100 Saint-Dizier,Immeuble Saint-Ciergues,4.967957,48.643695,Sur place,Tout public,,,Sur rendez-vous uniquement,03 25 56 19 84,,2020-10-07
27h0jvlFxMS7pTwh,570025197,779998756,LBM ESPACEBIO Laboratoire Saint-Nabor,79 Rue des Generaux Altmayer 57500 Saint-Avold,,6.723955,49.120033,Sur place,Tout public,,,Sur rendez-vous uniquement,03 57 85 01 60,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-07
EbDMfP0iQHBMy71u,570025197,540023140,LBM ESPACEBIO Laboratoire Nancy Trois Maisons,31 Rue Grandville 54000 Nancy,,6.179043,48.701559,Sur place,Tout public,,,Sur rendez-vous uniquement,03 83 35 18 19,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-07
KkNflo3RpsKAwlng,570025197,540022894,LBM ESPACEBIO Laboratoire Laxou Champ-le-Boeuf,2 Rue de la Mortagne 54520 Laxou,,6.134078,48.69911,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,03 83 96 21 25,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-07
fcefc5DKom1mCJ98,570025197,540025723,LBM ESPACEBIO Laboratoire de Herserange,111 Avenue Hippolyte d'Huart 54440 Herserange,,5.784177,49.517934,Sur place,Tout public,,,Sur rendez-vous uniquement,03 54 56 01 04,,2020-10-07
kM95VxSn9SEHCndB,570025197,880008271,LBM ESPACEBIO Laboratoire Saint-Michel,Rue Emile Zola 88000 Épinal,Espace saint Michel,6.461097,48.179646,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,03 29 81 86 90,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-07
MFzZn163PZ4RQlYd,570025197,540022886,LBM ESPACEBIO Laboratoire de Dombasle,54 Rue Gabriel Péri 54110 Dombasle-sur-Meurthe,,6.347192,48.624607,Sur place,Tout public,,,Sur rendez-vous uniquement,03 83 46 86 51,,2020-10-07
WUTiuZf3LCUYARa3,570025197,550006563,LBM ESPACEBIO Laboratoire de Commercy,98 Rue des Capucins 55200 Commercy,,5.595835,48.758342,Sur place,Tout public,,,Sur rendez-vous uniquement,03 29 91 13 67,,2020-10-07
rUIfA2RqkFSgteCM,570025197,570028621,LBM ESPACEBIO Laboratoire de Bousse,10 Rue de la Foret 57310 Bousse,,6.200955,49.274984,Sur place,Tout public,,,Sur rendez-vous uniquement,03 87 33 68 56,,2020-10-07
dwfZNh0fFNHtr5aa,570025197,550006530,LBM ESPACEBIO Laboratoire Monvoisin,9 Quai Victor Hugo 55000 Bar-le-Duc,,5.162302,48.773853,Sur place,Tout public,,,Sur rendez-vous uniquement,03 29 45 67 67,,2020-10-07
