Date,Country,JCVIPriorityGroup,Population,PopulationQF,Dose,CumulativeNumberVaccinated,CumulativePercentCoverage,CumulativePercentCoverageQF,AgeBand
20210602,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,100297,85.0226762175221,,16 years and over
20210602,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,88134,74.7119908447421,,16 years and over
20210602,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 1,172708,95.1265725175703,,16 years and over
20210602,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 2,164361,90.5290929520368,,16 years and over
20210602,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 1,674691,88.4982252898169,,16 years and over
20210602,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 2,557675,73.1494088234445,,16 years and over
20210602,S92000003,6 - Unpaid Carers,,:,Dose 1,224358,,z,16 years and over
20210602,S92000003,6 - Unpaid Carers,,:,Dose 2,81445,,z,16 years and over
20210603,S92000003,1 - All Care Home Residents,,:,Dose 1,35713,,z,16 years and over
20210603,S92000003,1 - All Care Home Residents,,:,Dose 2,32357,,z,16 years and over
20210603,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 1,27730,97.3528998736133,,16 years and over
20210603,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 2,26565,93.2628844263446,,16 years and over
20210603,S92000003,1 - Care Home Staff,50000,,Dose 1,53824,107.648,,16 years and over
20210603,S92000003,1 - Care Home Staff,50000,,Dose 2,49758,99.516,,16 years and over
20210603,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,371447,,z,16 years and over
20210603,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,343291,,z,16 years and over
20210603,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97096,92.4618138879366,,16 years and over
20210603,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,90527,86.2063383232393,,16 years and over
20210603,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,100414,85.1218581782732,,16 years and over
20210603,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,88394,74.9323952019667,,16 years and over
20210603,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 1,172732,95.1397915794576,,16 years and over
20210603,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 2,164611,90.6667915133623,,16 years and over
20210603,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 1,675083,88.5496433527725,,16 years and over
20210603,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 2,564700,74.0708677322798,,16 years and over
20210603,S92000003,6 - Unpaid Carers,,:,Dose 1,224761,,z,16 years and over
20210603,S92000003,6 - Unpaid Carers,,:,Dose 2,84194,,z,16 years and over
20210604,S92000003,1 - All Care Home Residents,,:,Dose 1,35717,,z,16 years and over
20210604,S92000003,1 - All Care Home Residents,,:,Dose 2,32369,,z,16 years and over
20210604,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 1,27732,97.3599213593596,,16 years and over
20210604,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 2,26576,93.3015025979497,,16 years and over
20210604,S92000003,1 - Care Home Staff,50000,,Dose 1,53848,107.696,,16 years and over
20210604,S92000003,1 - Care Home Staff,50000,,Dose 2,49836,99.672,,16 years and over
20210604,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,371615,,z,16 years and over
20210604,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,343900,,z,16 years and over
20210604,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97189,92.5503751952158,,16 years and over
20210604,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,90651,86.3244200662781,,16 years and over
20210604,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,100541,85.2295172296868,,16 years and over
20210604,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,88614,75.1188911965414,,16 years and over
20210604,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 1,172750,95.149705875873,,16 years and over
20210604,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 2,164817,90.7802551278944,,16 years and over
20210604,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 1,675478,88.601454921312,,16 years and over
20210604,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 2,571187,74.921757973079,,16 years and over
20210604,S92000003,6 - Unpaid Carers,,:,Dose 1,225206,,z,16 years and over
20210604,S92000003,6 - Unpaid Carers,,:,Dose 2,87068,,z,16 years and over
20210605,S92000003,1 - All Care Home Residents,,:,Dose 1,35718,,z,16 years and over
20210605,S92000003,1 - All Care Home Residents,,:,Dose 2,32375,,z,16 years and over
20210605,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 1,27736,97.3739643308524,,16 years and over
20210605,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 2,26578,93.3085240836961,,16 years and over
20210605,S92000003,1 - Care Home Staff,50000,,Dose 1,53865,107.73,,16 years and over
20210605,S92000003,1 - Care Home Staff,50000,,Dose 2,49889,99.778,,16 years and over
20210605,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,371722,,z,16 years and over
20210605,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,344455,,z,16 years and over
20210605,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97270,92.6275092370396,,16 years and over
20210605,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,90804,86.4701177008342,,16 years and over
20210605,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,100693,85.3583690077565,,16 years and over
20210605,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,88818,75.291823846056,,16 years and over
20210605,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 1,172773,95.162374143515,,16 years and over
20210605,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 2,165011,90.887109211483,,16 years and over
20210605,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 1,675821,88.6464457263982,,16 years and over
20210605,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 2,576478,75.6157706544522,,16 years and over
20210605,S92000003,6 - Unpaid Carers,,:,Dose 1,225577,,z,16 years and over
20210605,S92000003,6 - Unpaid Carers,,:,Dose 2,89445,,z,16 years and over
20210606,S92000003,1 - All Care Home Residents,,:,Dose 1,35721,,z,16 years and over
20210606,S92000003,1 - All Care Home Residents,,:,Dose 2,32378,,z,16 years and over
20210606,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 1,27737,97.3774750737256,,16 years and over
20210606,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 2,26580,93.3155455694425,,16 years and over
20210606,S92000003,1 - Care Home Staff,50000,,Dose 1,53873,107.746,,16 years and over
20210606,S92000003,1 - Care Home Staff,50000,,Dose 2,49923,99.846,,16 years and over
20210606,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,371788,,z,16 years and over
20210606,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,344762,,z,16 years and over
20210606,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97341,92.6951205576506,,16 years and over
20210606,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,90886,86.5482040147793,,16 years and over
20210606,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,100793,85.4431399143814,,16 years and over
20210606,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,88963,75.4147416606621,,16 years and over
20210606,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 1,172786,95.1695344687039,,16 years and over
20210606,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 2,165083,90.9267663971447,,16 years and over
20210606,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 1,676081,88.6805495436647,,16 years and over
20210606,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 2,580065,76.086272164202,,16 years and over
20210606,S92000003,6 - Unpaid Carers,,:,Dose 1,225912,,z,16 years and over
20210606,S92000003,6 - Unpaid Carers,,:,Dose 2,92610,,z,16 years and over
20210607,S92000003,1 - All Care Home Residents,,:,Dose 1,35728,,z,16 years and over
20210607,S92000003,1 - All Care Home Residents,,:,Dose 2,32395,,z,16 years and over
20210607,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 1,27739,97.384496559472,,16 years and over
20210607,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 2,26594,93.3646959696672,,16 years and over
20210607,S92000003,1 - Care Home Staff,50000,,Dose 1,53887,107.774,,16 years and over
20210607,S92000003,1 - Care Home Staff,50000,,Dose 2,49993,99.986,,16 years and over
20210607,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,371881,,z,16 years and over
20210607,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,345246,,z,16 years and over
20210607,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97408,92.7589227897764,,16 years and over
20210607,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,90984,86.6415266826648,,16 years and over
20210607,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,100909,85.5414741660662,,16 years and over
20210607,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,89223,75.6351460178867,,16 years and over
20210607,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 1,172811,95.1833043248364,,16 years and over
20210607,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 2,165206,90.9945140893168,,16 years and over
20210607,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 1,676341,88.7146533609312,,16 years and over
20210607,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 2,585654,76.8193730669038,,16 years and over
20210607,S92000003,6 - Unpaid Carers,,:,Dose 1,226280,,z,16 years and over
20210607,S92000003,6 - Unpaid Carers,,:,Dose 2,96117,,z,16 years and over
20210608,S92000003,1 - All Care Home Residents,,:,Dose 1,35751,,z,16 years and over
20210608,S92000003,1 - All Care Home Residents,,:,Dose 2,32439,,z,16 years and over
20210608,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 1,27746,97.4090717595843,,16 years and over
20210608,S92000003,1 - Care Home Residents - Older Adults,28484,,Dose 2,26623,93.4665075129898,,16 years and over
20210608,S92000003,1 - Care Home Staff,50000,,Dose 1,53904,107.808,,16 years and over
20210608,S92000003,1 - Care Home Staff,50000,,Dose 2,50064,100.128,,16 years and over
20210608,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,372028,,z,16 years and over
20210608,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,345898,,z,16 years and over
20210608,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97475,92.8227250219023,,16 years and over
20210608,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,91111,86.7624652420676,,16 years and over
20210608,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,101030,85.6440469630823,,16 years and over
20210608,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,89466,75.841139320985,,16 years and over
20210608,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 1,172828,95.1926678270065,,16 years and over
20210608,S92000003,4 - Clinically Extremely Vulnerable,181556,,Dose 2,165356,91.077133226112,,16 years and over
20210608,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 1,676630,88.7525610655082,,16 years and over
20210608,S92000003,6 - 16 to 64 year olds with underlying health conditions,762378,,Dose 2,590368,77.437701507651,,16 years and over
20210608,S92000003,6 - Unpaid Carers,,:,Dose 1,226702,,z,16 years and over
20210608,S92000003,6 - Unpaid Carers,,:,Dose 2,100026,,z,16 years and over
20210609,S92000003,1 - All Care Home Residents,,:,Dose 1,35775,,z,16 years and over
20210609,S92000003,1 - All Care Home Residents,,:,Dose 2,32461,,z,16 years and over
20210609,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 1,27557,97.4055353292567,,16 years and over
20210609,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 2,26459,93.5244424021774,,16 years and over
20210609,S92000003,1 - Care Home Staff,50000,,Dose 1,53909,107.818,,16 years and over
20210609,S92000003,1 - Care Home Staff,50000,,Dose 2,50122,100.244,,16 years and over
20210609,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,372178,,z,16 years and over
20210609,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,346511,,z,16 years and over
20210609,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97542,92.8865272540281,,16 years and over
20210609,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,91271,86.9148287814726,,16 years and over
20210609,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,101156,85.7508583054296,,16 years and over
20210609,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,89722,76.0581528419446,,16 years and over
20210609,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 1,172586,95.2041041482789,,16 years and over
20210609,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 2,165355,91.2152471315093,,16 years and over
20210609,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 1,676804,88.7899424469304,,16 years and over
20210609,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 2,595401,78.1106797874197,,16 years and over
20210609,S92000003,6 - Unpaid Carers,,:,Dose 1,227082,,z,16 years and over
20210609,S92000003,6 - Unpaid Carers,,:,Dose 2,103674,,z,16 years and over
20210610,S92000003,1 - All Care Home Residents,,:,Dose 1,35796,,z,16 years and over
20210610,S92000003,1 - All Care Home Residents,,:,Dose 2,32504,,z,16 years and over
20210610,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 1,27557,97.4055353292567,,16 years and over
20210610,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 2,26486,93.619879113499,,16 years and over
20210610,S92000003,1 - Care Home Staff,50000,,Dose 1,53922,107.844,,16 years and over
20210610,S92000003,1 - Care Home Staff,50000,,Dose 2,50170,100.34,,16 years and over
20210610,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,372290,,z,16 years and over
20210610,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,347034,,z,16 years and over
20210610,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97612,92.9531863025178,,16 years and over
20210610,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,91397,87.034815068754,,16 years and over
20210610,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,101266,85.8441063027169,,16 years and over
20210610,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,89975,76.2726232357055,,16 years and over
20210610,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 1,172600,95.2118270079435,,16 years and over
20210610,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 2,165551,91.3233671668138,,16 years and over
20210610,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 1,677116,88.8308737387718,,16 years and over
20210610,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 2,599808,78.6888342846798,,16 years and over
20210610,S92000003,6 - Unpaid Carers,,:,Dose 1,227382,,z,16 years and over
20210610,S92000003,6 - Unpaid Carers,,:,Dose 2,107966,,z,16 years and over
20210611,S92000003,1 - All Care Home Residents,,:,Dose 1,35801,,z,16 years and over
20210611,S92000003,1 - All Care Home Residents,,:,Dose 2,32511,,z,16 years and over
20210611,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 1,27558,97.4090700222686,,16 years and over
20210611,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 2,26493,93.6446219645824,,16 years and over
20210611,S92000003,1 - Care Home Staff,50000,,Dose 1,53936,107.872,,16 years and over
20210611,S92000003,1 - Care Home Staff,50000,,Dose 2,50236,100.472,,16 years and over
20210611,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,372432,,z,16 years and over
20210611,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,347693,,z,16 years and over
20210611,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97676,93.0141317182798,,16 years and over
20210611,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,91503,87.1357559136099,,16 years and over
20210611,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,101378,85.9390497181367,,16 years and over
20210611,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,90216,76.4769211206714,,16 years and over
20210611,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 1,172617,95.2212047661077,,16 years and over
20210611,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 2,165697,91.403905560459,,16 years and over
20210611,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 1,677410,88.86944360993,,16 years and over
20210611,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 2,603857,79.2200227483526,,16 years and over
20210611,S92000003,6 - Unpaid Carers,,:,Dose 1,227721,,z,16 years and over
20210611,S92000003,6 - Unpaid Carers,,:,Dose 2,112598,,z,16 years and over
20210612,S92000003,1 - All Care Home Residents,,:,Dose 1,35801,,z,16 years and over
20210612,S92000003,1 - All Care Home Residents,,:,Dose 2,32513,,z,16 years and over
20210612,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 1,27558,97.4090700222686,,16 years and over
20210612,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 2,26495,93.6516913506062,,16 years and over
20210612,S92000003,1 - Care Home Staff,50000,,Dose 1,53942,107.884,,16 years and over
20210612,S92000003,1 - Care Home Staff,50000,,Dose 2,50288,100.576,,16 years and over
20210612,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,372505,,z,16 years and over
20210612,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,348132,,z,16 years and over
20210612,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97756,93.0903134879823,,16 years and over
20210612,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,91574,87.2033672342208,,16 years and over
20210612,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,101483,86.0280591700928,,16 years and over
20210612,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,90400,76.6328995888611,,16 years and over
20210612,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 1,172641,95.2344439541042,,16 years and over
20210612,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 2,165876,91.5026478375993,,16 years and over
20210612,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 1,677727,88.9110308519612,,16 years and over
20210612,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 2,607180,79.6559672444713,,16 years and over
20210612,S92000003,6 - Unpaid Carers,,:,Dose 1,228033,,z,16 years and over
20210612,S92000003,6 - Unpaid Carers,,:,Dose 2,117050,,z,16 years and over
20210613,S92000003,1 - All Care Home Residents,,:,Dose 1,35803,,z,16 years and over
20210613,S92000003,1 - All Care Home Residents,,:,Dose 2,32514,,z,16 years and over
20210613,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 1,27559,97.4126047152805,,16 years and over
20210613,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 2,26498,93.6622954296419,,16 years and over
20210613,S92000003,1 - Care Home Staff,50000,,Dose 1,53947,107.894,,16 years and over
20210613,S92000003,1 - Care Home Staff,50000,,Dose 2,50337,100.674,,16 years and over
20210613,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,372574,,z,16 years and over
20210613,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,348548,,z,16 years and over
20210613,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97828,93.1588770807146,,16 years and over
20210613,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,91662,87.2871671808936,,16 years and over
20210613,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,101602,86.1289365489764,,16 years and over
20210613,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,90545,76.7558174034671,,16 years and over
20210613,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 1,172653,95.2410635481024,,16 years and over
20210613,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 2,165960,91.5489849955869,,16 years and over
20210613,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 1,678010,88.948157632702,,16 years and over
20210613,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 2,610504,80.092042930628,,16 years and over
20210613,S92000003,6 - Unpaid Carers,,:,Dose 1,228400,,z,16 years and over
20210613,S92000003,6 - Unpaid Carers,,:,Dose 2,120867,,z,16 years and over
20210614,S92000003,1 - All Care Home Residents,,:,Dose 1,35809,,z,16 years and over
20210614,S92000003,1 - All Care Home Residents,,:,Dose 2,32530,,z,16 years and over
20210614,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 1,27562,97.4232087943162,,16 years and over
20210614,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 2,26510,93.7047117457849,,16 years and over
20210614,S92000003,1 - Care Home Staff,50000,,Dose 1,53952,107.904,,16 years and over
20210614,S92000003,1 - Care Home Staff,50000,,Dose 2,50380,100.76,,16 years and over
20210614,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,372651,,z,16 years and over
20210614,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,349117,,z,16 years and over
20210614,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97875,93.2036338704148,,16 years and over
20210614,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,91762,87.3823943930217,,16 years and over
20210614,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,101672,86.1882761836138,,16 years and over
20210614,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,90740,76.9211206713856,,16 years and over
20210614,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 1,172665,95.2476831421006,,16 years and over
20210614,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 2,166082,91.6162842012357,,16 years and over
20210614,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 1,678192,88.9720342196095,,16 years and over
20210614,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 2,613088,80.4310379886993,,16 years and over
20210614,S92000003,6 - Unpaid Carers,,:,Dose 1,228813,,z,16 years and over
20210614,S92000003,6 - Unpaid Carers,,:,Dose 2,125648,,z,16 years and over
20210615,S92000003,1 - All Care Home Residents,,:,Dose 1,35816,,z,16 years and over
20210615,S92000003,1 - All Care Home Residents,,:,Dose 2,32544,,z,16 years and over
20210615,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 1,27565,97.433812873352,,16 years and over
20210615,S92000003,1 - Care Home Residents - Older Adults,28291,,Dose 2,26519,93.7365239828921,,16 years and over
20210615,S92000003,1 - Care Home Staff,50000,,Dose 1,53962,107.924,,16 years and over
20210615,S92000003,1 - Care Home Staff,50000,,Dose 2,50436,100.872,,16 years and over
20210615,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,372781,,z,16 years and over
20210615,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,349817,,z,16 years and over
20210615,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97933,93.2588656534491,,16 years and over
20210615,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,91881,87.4957147754542,,16 years and over
20210615,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,101777,86.2772856355699,,16 years and over
20210615,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,90956,77.1042258296953,,16 years and over
20210615,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 1,172690,95.2614739629303,,16 years and over
20210615,S92000003,4 - Clinically Extremely Vulnerable,181280,,Dose 2,166196,91.6791703442189,,16 years and over
20210615,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 1,678434,89.0037822087942,,16 years and over
20210615,S92000003,6 - 16 to 64 year olds with underlying health conditions,762253,,Dose 2,615285,80.7192625020826,,16 years and over
20210615,S92000003,6 - Unpaid Carers,,:,Dose 1,229044,,z,16 years and over
20210615,S92000003,6 - Unpaid Carers,,:,Dose 2,131657,,z,16 years and over
20210616,S92000003,1 - All Care Home Residents,,:,Dose 1,35819,,z,16 years and over
20210616,S92000003,1 - All Care Home Residents,,:,Dose 2,32548,,z,16 years and over
20210616,S92000003,1 - Care Home Residents - Older Adults,28119,,Dose 1,27398,97.4358974358974,,16 years and over
20210616,S92000003,1 - Care Home Residents - Older Adults,28119,,Dose 2,26361,93.7479995732423,,16 years and over
20210616,S92000003,1 - Care Home Staff,50000,,Dose 1,53975,107.95,,16 years and over
20210616,S92000003,1 - Care Home Staff,50000,,Dose 2,50479,100.958,,16 years and over
20210616,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,372860,,z,16 years and over
20210616,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,350457,,z,16 years and over
20210616,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,97987,93.3102883479983,,16 years and over
20210616,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,91988,87.5976078924313,,16 years and over
20210616,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,101901,86.3824015597847,,16 years and over
20210616,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,91172,77.2873309880049,,16 years and over
20210616,S92000003,4 - Clinically Extremely Vulnerable,180980,,Dose 1,172422,95.2713006962095,,16 years and over
20210616,S92000003,4 - Clinically Extremely Vulnerable,180980,,Dose 2,166140,91.8001989170074,,16 years and over
20210616,S92000003,6 - 16 to 64 year olds with underlying health conditions,762094,,Dose 1,678580,89.0415093151239,,16 years and over
20210616,S92000003,6 - 16 to 64 year olds with underlying health conditions,762094,,Dose 2,617578,81.0369849388658,,16 years and over
20210616,S92000003,6 - Unpaid Carers,,:,Dose 1,229996,,z,16 years and over
20210616,S92000003,6 - Unpaid Carers,,:,Dose 2,137597,,z,16 years and over
20210617,S92000003,1 - All Care Home Residents,,:,Dose 1,35837,,z,16 years and over
20210617,S92000003,1 - All Care Home Residents,,:,Dose 2,32582,,z,16 years and over
20210617,S92000003,1 - Care Home Residents - Older Adults,28119,,Dose 1,27402,97.4501226928411,,16 years and over
20210617,S92000003,1 - Care Home Residents - Older Adults,28119,,Dose 2,26381,93.8191258579608,,16 years and over
20210617,S92000003,1 - Care Home Staff,50000,,Dose 1,53991,107.982,,16 years and over
20210617,S92000003,1 - Care Home Staff,50000,,Dose 2,50549,101.098,,16 years and over
20210617,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,372994,,z,16 years and over
20210617,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,351066,,z,16 years and over
20210617,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,98049,93.3693292195178,,16 years and over
20210617,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,92103,87.7071191863787,,16 years and over
20210617,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,102019,86.482431229602,,16 years and over
20210617,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,91410,77.489085745772,,16 years and over
20210617,S92000003,4 - Clinically Extremely Vulnerable,180980,,Dose 1,172445,95.2840092827937,,16 years and over
20210617,S92000003,4 - Clinically Extremely Vulnerable,180980,,Dose 2,166306,91.8919217593104,,16 years and over
